StudentId,ClassId,AttendTime,Status
865,6202,2025-07-21 22:00:00,Absent
282,8496,2024-08-22 21:00:00,Absent
921,3226,2025-01-31 22:00:00,Present
812,6063,2024-11-28 22:00:00,Absent
422,4621,2024-08-29 23:00:00,Present
538,1907,2024-12-23 21:00:00,Absent
323,234,2025-06-15 21:00:00,Absent
396,814,2024-09-04 21:00:00,Absent
844,6968,2025-01-18 22:00:00,Present
673,6061,2025-06-04 23:00:00,Present
777,6754,2025-02-04 23:00:00,Present
929,8535,2025-07-09 21:00:00,Absent
614,2233,2024-11-07 21:00:00,Absent
990,4203,2025-05-29 21:00:00,Present
772,6612,2025-06-22 22:00:00,Present
944,4207,2025-07-04 23:00:00,Absent
816,2909,2025-05-06 21:00:00,Present
53,5892,2025-05-30 22:00:00,Absent
658,1046,2025-04-02 22:00:00,Absent
629,6504,2025-05-01 22:00:00,Present
216,6733,2025-07-15 21:00:00,Absent
463,8359,2025-04-03 22:00:00,Present
262,5796,2024-11-08 22:00:00,Present
727,2430,2025-03-17 23:00:00,Present
625,7348,2025-08-31 23:00:00,Present
80,1833,2025-07-21 21:00:00,Present
628,6856,2025-01-18 22:00:00,Absent
75,1826,2025-01-17 22:00:00,Absent
232,1084,2025-07-19 21:00:00,Present
791,4920,2024-12-22 23:00:00,Absent
854,9341,2024-12-13 23:00:00,Absent
602,886,2025-09-18 23:00:00,Absent
609,9070,2025-02-03 22:00:00,Absent
566,3655,2025-02-25 21:00:00,Absent
994,1417,2025-06-13 22:00:00,Absent
890,6932,2024-12-25 23:00:00,Present
455,2199,2024-12-29 23:00:00,Present
750,6682,2025-03-18 21:00:00,Absent
771,6593,2025-04-20 23:00:00,Absent
787,9087,2025-01-18 22:00:00,Absent
577,1543,2024-12-25 21:00:00,Absent
589,2415,2025-04-24 21:00:00,Present
920,1097,2025-01-09 21:00:00,Present
727,2985,2025-04-26 21:00:00,Present
978,4480,2025-01-01 21:00:00,Present
195,6140,2025-01-20 21:00:00,Absent
604,8354,2024-04-15 21:00:00,Absent
873,1368,2024-11-26 23:00:00,Present
972,7919,2025-08-25 21:00:00,Absent
252,4268,2025-01-24 21:00:00,Present
35,7961,2024-06-25 21:00:00,Absent
792,9416,2025-08-18 21:00:00,Absent
881,9752,2024-12-13 22:00:00,Absent
749,3161,2025-02-25 22:00:00,Present
337,2926,2025-07-11 22:00:00,Present
28,4453,2024-11-27 23:00:00,Present
757,1405,2025-07-09 23:00:00,Absent
698,5952,2025-04-10 22:00:00,Present
917,7115,2024-05-21 23:00:00,Absent
105,5776,2025-03-10 23:00:00,Absent
147,9177,2024-11-17 23:00:00,Absent
512,2663,2025-10-09 23:00:00,Absent
860,1956,2025-04-02 22:00:00,Absent
513,4426,2024-11-04 22:00:00,Absent
615,395,2024-10-15 22:00:00,Absent
809,7343,2025-01-29 22:00:00,Absent
851,3657,2025-04-26 23:00:00,Absent
425,7611,2025-01-07 23:00:00,Present
558,6904,2024-11-15 21:00:00,Absent
135,1492,2025-09-18 23:00:00,Present
610,393,2025-09-21 22:00:00,Absent
369,4362,2025-10-03 22:00:00,Present
795,9257,2025-10-12 23:00:00,Present
436,3964,2025-07-09 23:00:00,Present
621,8599,2024-11-16 23:00:00,Present
718,5061,2025-09-24 22:00:00,Absent
544,7349,2025-04-17 23:00:00,Present
118,7291,2025-03-06 21:00:00,Absent
609,5570,2024-11-04 21:00:00,Absent
399,6432,2025-07-30 22:00:00,Present
445,4746,2025-04-23 23:00:00,Present
622,6784,2025-07-25 21:00:00,Absent
166,5681,2024-12-05 21:00:00,Present
124,802,2024-12-10 23:00:00,Present
749,2531,2024-01-18 22:00:00,Present
729,4189,2025-02-23 21:00:00,Absent
724,4698,2024-11-18 21:00:00,Present
239,8088,2024-06-16 23:00:00,Absent
120,940,2025-01-11 22:00:00,Absent
568,1804,2024-12-28 22:00:00,Present
517,8927,2025-02-27 22:00:00,Present
190,1043,2025-02-20 22:00:00,Absent
200,4906,2024-01-11 22:00:00,Present
154,6058,2025-09-01 22:00:00,Present
183,2090,2025-06-29 21:00:00,Present
161,5629,2024-11-25 21:00:00,Present
818,2187,2025-01-22 21:00:00,Absent
331,3335,2025-09-28 21:00:00,Absent
150,5,2025-06-22 23:00:00,Absent
841,224,2024-11-22 21:00:00,Present
696,3384,2024-12-20 21:00:00,Absent
171,6209,2025-04-20 23:00:00,Present
553,5992,2025-02-10 21:00:00,Present
307,9716,2025-05-12 22:00:00,Present
704,191,2025-01-02 21:00:00,Absent
954,5909,2025-08-11 22:00:00,Present
333,3228,2025-01-31 22:00:00,Absent
236,2370,2025-05-27 21:00:00,Present
880,8707,2024-11-21 22:00:00,Present
215,3945,2024-08-12 23:00:00,Present
544,9845,2025-01-26 21:00:00,Present
843,9100,2025-01-04 22:00:00,Present
785,7800,2025-06-05 22:00:00,Present
478,9013,2025-05-31 23:00:00,Absent
105,1767,2025-06-14 22:00:00,Absent
681,4873,2025-08-31 22:00:00,Present
917,5190,2025-02-12 21:00:00,Present
64,4247,2024-08-29 23:00:00,Present
981,3894,2024-11-21 23:00:00,Present
498,9930,2024-07-26 21:00:00,Present
413,7814,2024-12-23 21:00:00,Present
137,7197,2025-07-19 22:00:00,Present
472,684,2025-09-17 21:00:00,Absent
997,2445,2025-04-12 22:00:00,Absent
904,1315,2025-07-29 21:00:00,Present
253,3638,2024-03-03 23:00:00,Absent
127,7736,2025-01-16 23:00:00,Present
898,8324,2024-02-26 22:00:00,Present
930,2684,2025-07-20 23:00:00,Absent
161,4510,2024-12-11 21:00:00,Present
106,1795,2024-09-28 22:00:00,Present
768,3406,2025-02-15 23:00:00,Absent
434,3406,2025-02-15 23:00:00,Present
986,2941,2025-05-17 21:00:00,Present
121,705,2025-10-01 21:00:00,Absent
365,3548,2024-11-20 21:00:00,Absent
55,7356,2024-03-13 21:00:00,Absent
543,4906,2024-01-11 22:00:00,Absent
946,3199,2024-08-20 22:00:00,Present
167,3473,2025-06-10 23:00:00,Absent
15,3435,2024-04-12 21:00:00,Absent
151,94,2024-12-11 23:00:00,Present
291,5725,2025-01-28 21:00:00,Absent
556,9235,2025-08-20 21:00:00,Present
823,148,2024-11-30 22:00:00,Present
41,8981,2025-09-04 23:00:00,Absent
647,9860,2025-01-12 22:00:00,Absent
804,2577,2025-01-07 23:00:00,Absent
368,4361,2024-11-30 22:00:00,Present
633,1894,2025-02-13 22:00:00,Present
617,2988,2025-03-15 21:00:00,Present
880,6582,2025-04-03 23:00:00,Present
697,5157,2024-11-27 23:00:00,Present
713,8034,2024-09-15 23:00:00,Absent
45,8899,2025-06-05 21:00:00,Absent
677,8171,2025-05-19 23:00:00,Absent
880,730,2025-02-10 23:00:00,Absent
763,9072,2024-12-17 23:00:00,Absent
241,5477,2025-10-13 21:00:00,Absent
647,8640,2024-11-21 22:00:00,Present
873,6628,2025-02-27 22:00:00,Absent
487,2967,2025-05-07 21:00:00,Absent
770,9886,2025-05-20 22:00:00,Absent
776,9129,2025-04-20 23:00:00,Present
442,364,2024-05-30 22:00:00,Absent
792,2570,2024-06-30 23:00:00,Present
793,9811,2024-11-28 23:00:00,Present
186,9451,2024-02-20 22:00:00,Present
218,3013,2024-12-20 23:00:00,Present
641,1000,2025-01-05 21:00:00,Absent
878,6691,2025-05-22 22:00:00,Absent
408,1698,2024-12-02 22:00:00,Present
419,9141,2025-04-06 21:00:00,Present
785,6251,2025-09-22 21:00:00,Absent
458,7930,2025-06-07 21:00:00,Absent
498,5337,2024-11-06 21:00:00,Present
331,2315,2025-02-05 23:00:00,Present
342,7372,2024-12-27 21:00:00,Present
462,1210,2025-05-26 21:00:00,Absent
599,2873,2024-12-31 22:00:00,Present
890,6793,2024-07-04 21:00:00,Absent
844,9696,2025-03-23 22:00:00,Present
80,7975,2024-08-22 23:00:00,Absent
261,3437,2025-01-15 22:00:00,Absent
697,7453,2025-01-04 23:00:00,Present
971,3360,2024-06-13 22:00:00,Present
813,8178,2024-05-23 22:00:00,Absent
678,5965,2025-01-16 22:00:00,Present
58,8212,2024-11-27 23:00:00,Absent
417,187,2025-07-10 23:00:00,Absent
203,4857,2025-01-01 22:00:00,Absent
528,1222,2025-08-27 22:00:00,Absent
306,1887,2025-05-07 23:00:00,Present
853,8475,2025-10-28 21:00:00,Present
970,5129,2025-04-03 21:00:00,Absent
138,3236,2025-05-23 21:00:00,Present
166,3993,2024-12-19 21:00:00,Present
761,9439,2024-11-23 21:00:00,Absent
217,2065,2025-05-14 22:00:00,Absent
7,8528,2025-04-09 22:00:00,Present
649,6288,2025-07-26 23:00:00,Absent
763,4227,2025-06-04 23:00:00,Present
379,3085,2025-05-06 22:00:00,Absent
554,8065,2024-11-13 21:00:00,Absent
791,4791,2024-05-22 21:00:00,Absent
847,5452,2025-02-08 21:00:00,Present
946,258,2024-12-25 21:00:00,Absent
451,1913,2025-08-16 21:00:00,Present
880,2836,2025-01-11 23:00:00,Present
15,2978,2025-02-19 23:00:00,Absent
718,8614,2024-12-17 23:00:00,Absent
821,9810,2024-01-06 21:00:00,Present
27,1902,2025-03-01 21:00:00,Absent
387,5110,2025-03-24 21:00:00,Present
970,9108,2025-04-03 22:00:00,Present
786,7622,2025-07-06 23:00:00,Absent
610,3608,2025-02-24 22:00:00,Absent
986,3808,2024-02-07 23:00:00,Present
592,4541,2024-11-20 21:00:00,Present
991,4683,2025-04-16 23:00:00,Present
190,2136,2025-05-04 21:00:00,Absent
106,9784,2024-11-16 22:00:00,Present
830,3731,2025-08-29 22:00:00,Present
258,2535,2025-05-18 21:00:00,Absent
981,1596,2025-05-09 23:00:00,Present
344,3892,2025-06-22 23:00:00,Present
983,519,2024-12-19 21:00:00,Present
677,3237,2024-11-26 21:00:00,Present
135,5286,2025-09-30 21:00:00,Present
281,6348,2024-12-04 21:00:00,Present
328,2706,2025-03-20 22:00:00,Present
535,4051,2025-02-24 22:00:00,Present
238,145,2024-12-16 22:00:00,Absent
986,3672,2024-12-17 22:00:00,Present
392,1138,2025-10-14 23:00:00,Present
837,4212,2025-05-18 22:00:00,Absent
414,7728,2024-12-23 21:00:00,Absent
416,6626,2025-04-07 23:00:00,Present
452,9105,2025-03-18 23:00:00,Absent
708,7000,2025-03-30 23:00:00,Absent
338,4639,2025-03-08 23:00:00,Present
526,9305,2024-11-30 23:00:00,Present
560,2225,2024-12-01 22:00:00,Present
407,7981,2025-02-12 23:00:00,Absent
471,9027,2025-02-21 23:00:00,Absent
410,9848,2024-04-24 22:00:00,Absent
116,6323,2024-10-30 23:00:00,Absent
493,639,2024-12-15 23:00:00,Absent
306,6762,2024-11-03 22:00:00,Present
732,5827,2025-06-01 23:00:00,Absent
586,3910,2024-11-07 22:00:00,Present
494,8895,2025-07-26 23:00:00,Absent
27,5968,2025-02-15 22:00:00,Absent
843,6307,2025-03-04 23:00:00,Present
458,1128,2024-11-15 22:00:00,Absent
271,8503,2025-03-04 22:00:00,Absent
754,7272,2025-02-03 23:00:00,Present
249,6127,2025-04-11 23:00:00,Absent
994,840,2025-03-22 23:00:00,Absent
774,4171,2024-12-10 22:00:00,Present
295,6832,2025-01-21 23:00:00,Absent
549,2806,2025-05-19 21:00:00,Present
699,657,2025-09-08 22:00:00,Present
802,3110,2025-01-19 23:00:00,Absent
13,4414,2025-02-08 22:00:00,Present
422,1743,2025-05-19 23:00:00,Absent
967,2416,2025-10-09 21:00:00,Present
842,9526,2025-04-12 23:00:00,Absent
5,4361,2024-11-30 21:00:00,Present
323,1595,2025-08-18 21:00:00,Absent
10,9725,2025-04-09 23:00:00,Absent
36,5215,2024-11-06 22:00:00,Absent
659,9889,2024-11-23 22:00:00,Absent
568,9266,2024-11-21 23:00:00,Absent
187,3509,2025-03-20 22:00:00,Absent
696,2789,2025-07-24 22:00:00,Present
266,478,2025-04-24 22:00:00,Present
516,7153,2024-11-29 21:00:00,Absent
61,1948,2024-12-31 21:00:00,Present
982,9642,2024-11-09 21:00:00,Present
639,9428,2025-03-07 22:00:00,Present
926,220,2024-09-12 22:00:00,Present
375,2917,2025-06-08 23:00:00,Absent
210,3700,2025-04-30 22:00:00,Present
74,7285,2024-07-19 22:00:00,Present
625,3888,2024-02-06 22:00:00,Absent
529,4441,2025-10-27 21:00:00,Present
932,7571,2024-02-14 21:00:00,Present
435,5318,2025-09-06 22:00:00,Absent
571,428,2025-06-10 21:00:00,Absent
248,4182,2025-05-13 22:00:00,Present
226,557,2024-12-15 21:00:00,Present
981,9017,2024-11-02 23:00:00,Present
313,5600,2025-08-28 23:00:00,Present
920,9491,2025-02-11 21:00:00,Absent
948,4611,2025-06-22 21:00:00,Present
422,2676,2025-04-26 23:00:00,Absent
561,463,2025-07-31 23:00:00,Absent
870,8207,2025-04-08 21:00:00,Absent
12,5062,2025-02-07 22:00:00,Absent
244,31,2025-05-11 22:00:00,Absent
369,8264,2025-05-09 22:00:00,Absent
91,6865,2024-11-30 22:00:00,Absent
972,8791,2024-12-28 23:00:00,Absent
425,3813,2024-12-12 22:00:00,Present
663,1151,2024-11-30 22:00:00,Present
959,370,2024-12-05 22:00:00,Absent
732,7678,2024-01-27 22:00:00,Absent
715,2824,2024-09-24 21:00:00,Absent
764,8872,2025-04-27 23:00:00,Absent
568,8282,2025-04-08 22:00:00,Absent
865,4936,2025-01-07 22:00:00,Absent
985,9044,2025-04-14 23:00:00,Present
987,417,2025-01-17 21:00:00,Absent
963,6469,2025-06-01 22:00:00,Present
228,9891,2025-01-02 23:00:00,Absent
858,6704,2025-02-18 21:00:00,Absent
415,7546,2025-02-15 22:00:00,Present
859,7802,2025-01-05 21:00:00,Absent
921,328,2025-01-22 22:00:00,Absent
874,361,2024-11-30 22:00:00,Absent
747,2171,2025-07-15 21:00:00,Absent
64,8314,2024-10-10 23:00:00,Absent
189,4606,2025-01-15 21:00:00,Absent
139,1440,2025-03-07 23:00:00,Absent
94,4752,2025-07-17 23:00:00,Absent
894,2253,2025-08-19 21:00:00,Absent
388,6032,2024-12-25 22:00:00,Present
847,7275,2025-01-19 23:00:00,Absent
206,2802,2024-12-30 22:00:00,Absent
85,6176,2024-12-19 23:00:00,Absent
369,1054,2024-12-07 21:00:00,Present
256,6334,2025-06-21 23:00:00,Absent
215,3764,2025-03-16 22:00:00,Present
993,1171,2024-04-25 22:00:00,Present
466,1322,2024-12-23 21:00:00,Present
905,3682,2025-05-27 23:00:00,Absent
594,3756,2025-02-12 21:00:00,Absent
467,3492,2025-03-25 23:00:00,Absent
868,4256,2025-05-03 23:00:00,Present
95,8272,2025-01-09 23:00:00,Absent
556,7301,2025-06-25 21:00:00,Present
826,489,2025-09-08 21:00:00,Present
404,9753,2025-07-23 21:00:00,Present
845,999,2024-02-04 23:00:00,Absent
365,5014,2025-01-20 21:00:00,Present
753,3595,2025-04-14 21:00:00,Present
942,4210,2025-08-31 23:00:00,Present
971,4355,2025-06-20 23:00:00,Absent
538,6659,2025-05-25 22:00:00,Absent
50,9350,2025-03-23 22:00:00,Present
751,4624,2025-01-20 22:00:00,Present
354,647,2025-04-20 23:00:00,Present
855,2972,2025-01-13 23:00:00,Absent
885,2179,2025-04-21 21:00:00,Present
127,1350,2025-06-18 22:00:00,Present
460,8109,2024-01-11 21:00:00,Absent
922,990,2025-06-21 22:00:00,Present
324,2823,2024-12-01 21:00:00,Present
924,8519,2025-02-12 22:00:00,Absent
952,6105,2025-05-25 22:00:00,Present
76,6673,2025-05-31 22:00:00,Present
215,8150,2024-08-16 21:00:00,Present
657,4998,2025-03-13 21:00:00,Absent
233,2371,2025-01-02 21:00:00,Absent
274,1770,2025-05-05 21:00:00,Present
151,9046,2025-01-03 22:00:00,Present
922,6421,2025-03-04 22:00:00,Present
562,6232,2025-01-08 21:00:00,Absent
461,9325,2025-02-24 21:00:00,Present
63,1827,2024-11-23 21:00:00,Absent
755,6768,2025-03-20 21:00:00,Present
302,3999,2025-10-17 21:00:00,Absent
465,5012,2025-02-18 22:00:00,Absent
938,7824,2024-11-03 22:00:00,Absent
558,8268,2025-07-24 21:00:00,Present
209,2772,2025-07-07 22:00:00,Absent
506,2017,2024-09-29 22:00:00,Absent
779,639,2024-12-15 21:00:00,Present
376,4791,2024-05-22 21:00:00,Absent
472,6470,2024-01-21 22:00:00,Absent
692,5330,2025-08-16 22:00:00,Absent
175,4874,2025-08-24 22:00:00,Absent
358,8682,2024-07-26 23:00:00,Present
506,2833,2025-04-27 22:00:00,Present
804,6195,2025-08-21 22:00:00,Absent
434,8041,2025-07-16 22:00:00,Present
744,7844,2025-04-29 21:00:00,Absent
769,4419,2025-01-02 22:00:00,Absent
744,1255,2024-07-18 23:00:00,Present
187,4871,2025-10-05 21:00:00,Present
825,1447,2025-04-05 22:00:00,Absent
86,8439,2025-06-26 22:00:00,Absent
556,5581,2024-04-21 23:00:00,Absent
446,3406,2025-02-15 22:00:00,Present
516,7986,2025-08-31 23:00:00,Absent
193,1775,2024-03-28 21:00:00,Present
769,9869,2024-12-11 22:00:00,Present
334,8655,2025-03-21 23:00:00,Present
952,8786,2024-12-08 22:00:00,Present
250,5402,2025-04-03 22:00:00,Present
382,2868,2025-04-27 23:00:00,Present
640,9655,2025-07-12 21:00:00,Absent
89,6722,2025-01-02 23:00:00,Present
389,5945,2025-02-11 23:00:00,Absent
235,8886,2025-03-16 21:00:00,Absent
25,2781,2025-06-27 21:00:00,Absent
109,8448,2025-09-06 22:00:00,Absent
581,6446,2025-05-15 23:00:00,Present
494,9784,2024-11-16 23:00:00,Absent
894,6653,2025-09-24 22:00:00,Absent
40,5007,2025-08-30 23:00:00,Present
586,3894,2024-11-21 22:00:00,Absent
244,88,2024-11-28 22:00:00,Absent
412,5159,2024-11-10 23:00:00,Present
903,4302,2024-11-08 23:00:00,Present
244,4776,2025-05-24 22:00:00,Absent
770,5279,2025-04-22 23:00:00,Present
364,5613,2024-11-06 22:00:00,Present
192,5617,2025-05-11 21:00:00,Absent
325,61,2025-05-26 21:00:00,Present
101,835,2025-01-12 23:00:00,Present
656,6308,2025-01-06 21:00:00,Present
974,855,2025-03-27 21:00:00,Absent
343,554,2024-10-05 21:00:00,Absent
510,1836,2025-02-04 21:00:00,Present
454,4119,2025-04-08 22:00:00,Present
876,1754,2025-05-11 22:00:00,Absent
511,8360,2025-01-17 21:00:00,Absent
417,2031,2024-11-13 21:00:00,Present
894,4765,2025-03-28 23:00:00,Present
722,6781,2025-08-13 23:00:00,Present
588,6889,2025-03-12 21:00:00,Absent
927,1839,2025-01-24 23:00:00,Absent
666,5607,2025-04-12 22:00:00,Absent
154,1661,2025-09-10 21:00:00,Absent
339,5555,2025-04-20 21:00:00,Present
236,7727,2025-10-28 21:00:00,Absent
754,9018,2024-12-07 23:00:00,Absent
538,2530,2025-08-19 22:00:00,Present
537,5438,2025-03-30 21:00:00,Absent
982,4942,2025-08-06 21:00:00,Present
841,8850,2024-11-30 23:00:00,Absent
924,7073,2025-01-04 23:00:00,Absent
932,3243,2024-09-16 21:00:00,Absent
685,6769,2025-05-29 21:00:00,Present
696,2061,2025-05-07 23:00:00,Absent
141,249,2024-11-08 21:00:00,Absent
604,943,2025-04-20 22:00:00,Present
369,8646,2025-07-20 21:00:00,Absent
971,7700,2025-05-20 23:00:00,Present
632,3937,2025-01-12 21:00:00,Present
606,2444,2025-08-22 22:00:00,Absent
991,947,2024-12-06 22:00:00,Present
171,1878,2025-04-25 23:00:00,Absent
573,4685,2025-03-19 21:00:00,Absent
367,3364,2025-10-10 23:00:00,Present
398,737,2025-04-26 22:00:00,Absent
53,9661,2025-08-10 23:00:00,Absent
149,5664,2024-12-03 22:00:00,Present
532,6756,2025-01-04 22:00:00,Absent
664,3197,2025-10-17 22:00:00,Absent
104,6835,2024-08-25 21:00:00,Absent
702,421,2025-08-09 21:00:00,Absent
562,5495,2025-08-13 21:00:00,Absent
796,5437,2025-09-04 23:00:00,Present
633,8674,2025-02-19 23:00:00,Present
276,4101,2024-01-21 22:00:00,Present
463,3564,2024-12-11 22:00:00,Present
207,2221,2024-12-04 23:00:00,Present
230,4268,2025-01-24 22:00:00,Absent
660,6346,2024-06-10 21:00:00,Present
677,7535,2025-01-16 21:00:00,Present
863,4481,2025-05-20 21:00:00,Present
36,8585,2025-09-09 22:00:00,Absent
793,4353,2025-02-09 23:00:00,Present
902,6409,2025-06-06 22:00:00,Present
467,5288,2024-08-02 22:00:00,Present
195,8906,2025-07-17 21:00:00,Present
427,2915,2025-01-16 22:00:00,Present
70,7770,2024-12-30 22:00:00,Absent
817,1348,2024-12-07 23:00:00,Present
698,6660,2024-02-16 21:00:00,Absent
179,3660,2025-02-04 21:00:00,Absent
45,644,2024-11-26 21:00:00,Present
440,6353,2025-03-14 22:00:00,Present
756,433,2025-04-14 23:00:00,Present
717,8837,2024-01-04 22:00:00,Present
663,3867,2025-10-02 21:00:00,Absent
642,8175,2024-11-30 21:00:00,Absent
776,7776,2025-01-16 21:00:00,Present
337,1429,2025-07-01 21:00:00,Absent
980,3916,2025-06-03 23:00:00,Absent
960,5094,2025-07-29 21:00:00,Absent
168,6341,2024-10-22 23:00:00,Absent
222,1635,2025-01-27 21:00:00,Absent
368,7214,2025-03-23 21:00:00,Present
489,4735,2024-12-23 23:00:00,Present
894,1619,2024-11-04 21:00:00,Absent
390,2894,2025-05-01 21:00:00,Absent
568,8808,2025-10-20 22:00:00,Absent
183,2361,2025-04-22 22:00:00,Present
953,4935,2025-09-13 23:00:00,Absent
496,1766,2025-03-12 21:00:00,Present
829,8880,2025-07-06 23:00:00,Present
748,9723,2024-11-07 22:00:00,Present
835,9258,2025-01-13 22:00:00,Absent
187,7655,2025-05-06 22:00:00,Present
2,590,2025-02-11 23:00:00,Absent
148,6576,2024-09-16 21:00:00,Absent
840,5916,2025-03-21 23:00:00,Present
575,2248,2025-04-15 22:00:00,Absent
734,9057,2025-03-27 23:00:00,Absent
602,9739,2024-10-29 21:00:00,Absent
746,6009,2025-01-01 23:00:00,Absent
520,1425,2024-10-29 22:00:00,Present
546,4768,2025-10-02 23:00:00,Present
899,2434,2025-02-06 21:00:00,Absent
883,9932,2025-05-30 21:00:00,Present
746,8205,2024-12-02 22:00:00,Absent
757,1288,2025-07-21 21:00:00,Absent
477,213,2024-12-27 21:00:00,Absent
158,3535,2024-11-25 22:00:00,Present
973,2878,2025-01-29 23:00:00,Absent
482,4647,2024-05-14 23:00:00,Absent
252,7815,2024-11-03 21:00:00,Absent
813,1356,2025-08-15 23:00:00,Present
459,740,2024-12-20 23:00:00,Absent
521,5533,2025-02-05 23:00:00,Absent
275,731,2025-06-24 22:00:00,Present
638,4880,2025-03-13 21:00:00,Absent
839,1194,2025-01-22 23:00:00,Present
335,9149,2024-02-13 22:00:00,Absent
232,6018,2025-01-13 23:00:00,Present
751,3178,2025-10-22 23:00:00,Present
166,9251,2024-11-21 21:00:00,Absent
805,6288,2025-07-26 23:00:00,Absent
439,7534,2025-01-30 23:00:00,Present
89,1261,2024-11-01 23:00:00,Present
399,2043,2025-04-04 21:00:00,Absent
952,7138,2024-11-28 23:00:00,Absent
418,1548,2024-12-10 21:00:00,Present
908,419,2025-06-05 22:00:00,Absent
182,4491,2025-02-05 21:00:00,Absent
728,2929,2025-03-16 23:00:00,Present
880,321,2025-04-14 22:00:00,Absent
400,6358,2025-07-20 23:00:00,Absent
427,8722,2025-03-19 22:00:00,Present
730,6779,2025-03-18 22:00:00,Present
449,6408,2024-01-03 21:00:00,Absent
105,8601,2025-05-31 21:00:00,Absent
653,8857,2025-02-19 23:00:00,Present
76,6080,2024-12-04 22:00:00,Absent
774,3233,2024-12-28 21:00:00,Present
977,457,2025-03-07 23:00:00,Absent
826,7321,2024-10-30 21:00:00,Absent
107,3902,2024-11-18 22:00:00,Present
311,4732,2025-02-04 21:00:00,Absent
760,8650,2025-02-12 21:00:00,Present
629,9425,2024-11-17 22:00:00,Absent
139,1581,2025-01-02 21:00:00,Absent
676,4820,2025-05-19 21:00:00,Absent
777,4905,2025-02-20 22:00:00,Absent
939,757,2025-06-02 21:00:00,Absent
300,8421,2024-12-09 22:00:00,Present
340,7534,2025-01-30 21:00:00,Absent
808,6546,2024-11-06 22:00:00,Absent
777,1169,2024-07-31 23:00:00,Present
849,6106,2025-02-04 23:00:00,Present
812,3288,2025-07-17 21:00:00,Absent
349,4828,2024-10-31 21:00:00,Absent
527,4032,2025-01-10 23:00:00,Absent
358,9769,2025-03-04 21:00:00,Absent
6,5852,2025-05-22 23:00:00,Absent
94,6086,2025-02-14 22:00:00,Present
953,391,2025-02-26 22:00:00,Present
87,7252,2024-11-17 23:00:00,Present
710,8360,2025-01-17 22:00:00,Absent
452,8045,2025-01-14 23:00:00,Absent
768,4713,2025-06-15 22:00:00,Absent
242,2424,2025-08-12 21:00:00,Present
128,4785,2025-05-04 23:00:00,Present
507,5279,2025-04-22 23:00:00,Present
456,4485,2024-12-09 22:00:00,Present
962,7318,2025-07-11 21:00:00,Present
644,4129,2024-12-24 21:00:00,Absent
665,1231,2025-03-13 22:00:00,Present
265,513,2025-02-16 22:00:00,Absent
989,600,2025-08-24 21:00:00,Absent
273,3827,2025-04-29 21:00:00,Absent
339,7265,2024-11-01 23:00:00,Absent
579,257,2024-11-25 21:00:00,Present
797,4892,2024-10-29 21:00:00,Present
492,5181,2024-12-20 22:00:00,Absent
126,7483,2024-12-01 23:00:00,Absent
776,5564,2025-04-30 23:00:00,Absent
58,8375,2025-07-18 21:00:00,Present
742,9649,2024-03-15 23:00:00,Present
844,5848,2025-01-17 21:00:00,Present
262,200,2025-06-18 22:00:00,Present
725,3246,2025-07-22 21:00:00,Absent
903,8154,2024-12-26 23:00:00,Absent
437,3210,2024-11-03 23:00:00,Present
777,2555,2024-06-12 21:00:00,Absent
576,9908,2025-10-11 22:00:00,Present
828,5849,2025-02-14 22:00:00,Absent
596,7208,2025-02-07 23:00:00,Absent
492,5690,2025-01-16 23:00:00,Present
685,3653,2025-09-07 23:00:00,Present
877,7940,2024-11-11 21:00:00,Absent
902,9155,2025-06-10 22:00:00,Absent
555,5937,2025-03-05 22:00:00,Present
354,1696,2024-11-05 21:00:00,Absent
999,5497,2025-05-05 21:00:00,Present
210,2149,2024-03-09 22:00:00,Present
219,7053,2025-06-11 22:00:00,Absent
800,2240,2025-04-12 23:00:00,Absent
537,9146,2025-08-29 22:00:00,Absent
903,803,2025-05-16 22:00:00,Absent
938,8596,2025-04-13 21:00:00,Present
939,4051,2025-02-24 22:00:00,Absent
899,8488,2024-10-29 23:00:00,Present
463,4951,2025-07-30 23:00:00,Absent
546,268,2025-02-21 21:00:00,Absent
423,1094,2025-01-16 22:00:00,Present
267,4015,2025-04-19 23:00:00,Present
761,9610,2025-01-28 23:00:00,Present
706,9001,2024-12-23 21:00:00,Present
98,4316,2025-04-20 23:00:00,Present
831,545,2024-12-16 21:00:00,Absent
563,8391,2025-05-28 22:00:00,Absent
58,7703,2025-04-18 22:00:00,Present
539,4828,2024-10-31 23:00:00,Present
902,3427,2025-06-05 23:00:00,Present
278,4301,2025-04-16 22:00:00,Absent
663,4992,2025-02-20 23:00:00,Absent
991,3721,2025-04-19 23:00:00,Present
452,2581,2024-05-28 22:00:00,Absent
412,9238,2024-02-24 21:00:00,Absent
671,3965,2025-01-01 21:00:00,Present
827,6939,2025-06-10 23:00:00,Present
545,9336,2024-11-17 23:00:00,Present
444,6736,2024-09-04 21:00:00,Absent
397,4610,2024-06-14 22:00:00,Present
612,1552,2025-02-18 22:00:00,Absent
932,8370,2025-01-02 21:00:00,Absent
678,5315,2024-11-29 22:00:00,Absent
558,4577,2025-01-04 21:00:00,Absent
499,1980,2025-02-23 23:00:00,Present
517,8071,2024-12-28 22:00:00,Present
226,3157,2025-02-12 21:00:00,Absent
959,4512,2024-12-28 21:00:00,Absent
