StudentId,ClassId,AttendTime,Status
2117,9537,2024-01-16 08:25:28,Absent
2118,6874,2024-10-31 21:15:14,Absent
2119,803,2024-01-09 07:22:35,Present
2120,1072,2024-06-02 17:56:11,Present
2121,5201,2024-10-31 12:38:34,Present
2122,6744,2024-03-18 08:34:14,Present
2123,8768,2024-06-28 20:31:16,Absent
2124,4010,2024-10-06 18:01:22,Present
2125,959,2024-11-12 23:42:17,Absent
2126,7500,2024-09-21 00:29:55,Absent
2127,8924,2024-08-26 13:48:43,Present
2128,6194,2024-08-06 22:16:55,Present
2129,8961,2024-10-20 18:58:40,Absent
2130,7015,2024-11-29 21:20:48,Absent
2131,1848,2024-08-30 19:18:19,Present
2132,8965,2024-04-01 18:32:00,Absent
2133,3705,2024-10-23 16:02:37,Absent
2134,401,2024-01-07 09:24:07,Absent
2135,7245,2024-10-17 22:31:17,Present
2136,7205,2024-12-14 17:07:23,Present
2137,5897,2024-08-07 01:26:12,Absent
2138,8831,2024-08-12 08:27:49,Absent
2139,523,2024-11-11 20:32:53,Absent
2140,3226,2024-10-14 06:57:41,Present
2141,4174,2024-05-21 16:35:35,Present
2142,5245,2024-06-14 12:16:26,Absent
2143,278,2024-08-13 08:12:24,Present
2144,9763,2024-02-13 19:55:27,Present
2145,6375,2024-10-23 13:30:38,Present
2146,5837,2024-10-04 16:18:21,Absent
2147,2703,2024-03-12 13:32:53,Present
2148,3809,2024-07-13 03:29:12,Present
2149,3353,2024-11-02 03:26:28,Absent
2150,9438,2024-08-24 05:56:36,Absent
2151,3954,2024-06-29 04:35:04,Absent
2152,5902,2024-03-12 04:33:44,Absent
2153,6292,2024-12-05 19:19:38,Present
2154,8905,2024-01-13 01:04:32,Present
2155,9261,2024-06-26 11:41:49,Present
2156,5053,2024-02-07 13:57:51,Absent
2157,7853,2024-03-20 09:18:47,Present
2158,5067,2024-03-24 14:15:32,Absent
2159,9226,2024-04-29 13:30:35,Absent
2160,3949,2024-06-06 18:24:40,Present
2161,9251,2024-11-27 12:59:46,Present
2162,1908,2024-03-25 00:37:56,Absent
2163,3221,2024-06-01 16:34:49,Present
2164,3540,2024-08-19 15:05:57,Present
2165,2262,2024-09-02 14:35:27,Present
2166,9630,2024-11-30 17:49:05,Absent
2167,3383,2024-05-30 14:49:01,Present
2168,6350,2024-04-27 15:53:46,Absent
2169,187,2024-02-07 05:20:08,Absent
2170,6763,2024-12-29 12:49:28,Present
2171,8344,2024-05-13 09:56:09,Absent
2172,8811,2024-01-17 10:24:13,Present
2173,1909,2024-06-12 09:13:25,Absent
2174,4214,2024-03-25 00:25:20,Absent
2175,762,2024-02-05 05:03:43,Absent
2176,8370,2024-06-28 00:21:24,Absent
2177,1608,2024-06-06 20:25:27,Absent
2178,1942,2024-04-26 10:31:33,Present
2179,316,2024-11-09 16:50:56,Present
2180,6386,2024-11-12 01:42:14,Present
2181,9519,2024-05-21 00:50:28,Absent
2182,6108,2024-09-18 16:33:00,Present
2183,1362,2024-05-31 03:11:12,Present
2184,5389,2024-09-08 13:35:04,Absent
2185,9837,2024-10-05 08:14:01,Present
2186,3118,2024-04-28 18:04:13,Present
2187,8682,2024-07-27 13:08:37,Absent
2188,924,2024-08-10 02:24:25,Absent
2189,2616,2024-02-06 08:32:12,Absent
2190,5635,2024-06-19 09:03:44,Absent
2191,8746,2024-02-25 02:55:09,Absent
2192,2728,2024-08-26 15:41:40,Present
2193,8020,2024-10-24 19:49:52,Absent
2194,4407,2024-01-30 15:07:59,Absent
2195,3089,2024-07-05 14:38:25,Absent
2196,3409,2024-03-18 10:35:39,Present
2197,4524,2024-05-04 13:52:38,Absent
2198,9752,2024-09-12 13:03:22,Present
2199,4219,2024-06-08 05:09:43,Present
2200,2754,2024-04-15 23:23:29,Absent
2201,9970,2024-10-15 14:41:48,Absent
2202,5980,2024-12-21 23:05:01,Present
2203,9728,2024-09-07 03:23:55,Absent
2204,9902,2024-08-09 05:28:14,Absent
2205,109,2024-08-12 00:26:36,Absent
2206,2845,2024-12-05 13:25:09,Absent
2207,6983,2024-04-05 10:30:59,Present
2208,1803,2024-10-09 21:54:58,Absent
2209,3343,2024-03-07 03:05:48,Present
2210,5428,2024-08-20 09:09:20,Present
2211,6814,2024-10-29 01:51:19,Absent
2212,9880,2024-09-24 16:57:46,Absent
2213,6031,2024-04-14 06:25:27,Absent
2214,4026,2024-03-12 20:04:01,Present
2215,2330,2024-10-22 18:07:35,Present
2216,2643,2024-03-18 16:28:20,Absent
2217,7762,2024-05-15 14:31:46,Absent
2218,5897,2024-11-27 03:17:10,Present
2219,2455,2024-11-04 07:45:52,Absent
2220,3290,2024-09-11 12:12:05,Present
2221,2556,2024-04-21 09:30:51,Present
2222,8675,2024-06-12 19:07:00,Absent
2223,8147,2024-01-02 22:35:13,Absent
2224,6541,2024-03-18 10:01:11,Absent
2225,7664,2024-09-15 17:14:19,Present
2226,9136,2024-01-05 20:23:41,Present
2227,5614,2024-07-13 06:05:59,Absent
2228,7399,2024-12-31 01:58:08,Present
2229,8490,2024-05-02 09:14:45,Absent
2230,4706,2024-10-31 06:10:55,Present
2231,7053,2024-05-10 12:19:26,Absent
2232,3349,2024-09-14 00:12:30,Present
2233,3808,2024-09-17 21:26:32,Absent
2234,373,2024-10-05 17:38:29,Present
2235,6394,2024-04-19 07:32:35,Absent
2236,6702,2024-09-22 19:45:27,Absent
2237,9410,2024-04-27 15:46:36,Absent
2238,1560,2024-04-12 19:03:57,Absent
2239,3483,2024-07-26 11:11:07,Absent
2240,9484,2024-09-11 21:33:27,Absent
2241,7228,2024-02-27 10:16:38,Absent
2242,1645,2024-10-26 20:51:29,Absent
2243,5378,2024-11-25 01:53:55,Absent
2244,3564,2024-12-21 20:37:42,Absent
2245,3761,2024-09-20 05:31:31,Present
2246,6307,2024-10-03 07:19:20,Present
2247,839,2024-11-15 07:00:41,Absent
2248,8116,2024-07-24 13:39:42,Present
2249,1604,2024-11-16 01:30:59,Absent
2250,4487,2024-02-27 19:37:35,Present
2251,9746,2024-08-27 06:38:30,Absent
2252,4035,2024-11-16 13:55:40,Absent
2253,180,2024-05-05 00:18:18,Absent
2254,6999,2024-05-23 19:42:26,Absent
2255,8056,2024-01-09 01:05:40,Present
2256,5166,2024-09-11 15:55:00,Absent
2257,5500,2024-10-10 10:13:00,Present
2258,1573,2024-07-07 00:08:38,Present
2259,4859,2024-04-09 03:18:14,Present
2260,6770,2024-05-19 03:14:22,Present
2261,438,2024-05-02 15:22:49,Present
2262,5207,2024-02-09 09:37:07,Absent
2263,4795,2024-05-05 05:43:43,Present
2264,2967,2024-11-03 20:55:58,Absent
2265,1024,2024-01-27 08:10:27,Present
2266,7646,2024-02-11 12:17:30,Absent
2267,1467,2024-02-20 16:18:18,Absent
2268,1990,2024-07-26 17:35:39,Absent
2269,9706,2024-06-05 19:43:20,Absent
2270,9586,2024-10-01 04:08:35,Absent
2271,9368,2024-04-13 18:55:56,Absent
2272,5747,2024-08-30 08:06:01,Present
2273,7851,2024-07-23 04:43:53,Present
2274,4793,2024-05-07 11:11:32,Absent
2275,7597,2024-03-21 03:38:40,Present
2276,644,2024-10-18 19:53:45,Present
2277,9445,2024-05-02 14:49:47,Present
2278,2635,2024-05-18 01:12:01,Present
2279,7643,2024-05-01 21:57:11,Absent
2280,7573,2024-08-13 01:02:20,Present
2281,1207,2024-06-08 13:20:29,Present
2282,4017,2024-03-05 14:32:45,Present
2283,4228,2024-05-02 13:44:38,Absent
2284,2684,2024-07-16 14:07:40,Present
2285,3014,2024-03-10 17:52:52,Absent
2286,4914,2024-08-04 14:06:39,Absent
2287,5237,2024-05-19 21:31:04,Absent
2288,8667,2024-10-27 05:02:06,Present
2289,3556,2024-12-24 11:08:46,Absent
2290,7760,2024-12-19 00:25:00,Absent
2291,6364,2024-11-22 07:54:36,Absent
2292,634,2024-02-13 16:28:54,Present
2293,7037,2024-06-03 20:04:04,Present
2294,3016,2024-07-06 03:14:41,Absent
2295,1465,2024-03-06 11:39:03,Absent
2296,1312,2024-07-28 08:17:49,Present
2297,1034,2024-04-29 02:24:02,Present
2298,6385,2024-02-23 05:40:01,Present
2299,5310,2024-04-17 09:40:20,Absent
2300,9015,2024-01-29 02:43:59,Absent
2301,2634,2024-01-03 20:48:53,Present
2302,4301,2024-06-27 07:41:30,Present
2303,6744,2024-03-14 21:19:18,Absent
2304,3829,2024-01-30 00:38:22,Absent
2305,1708,2024-07-15 01:06:08,Absent
2306,2414,2024-12-13 17:00:04,Absent
2307,3996,2024-01-12 08:05:07,Absent
2308,6826,2024-12-03 06:25:30,Present
2309,7456,2024-03-03 00:49:27,Absent
2310,9170,2024-06-23 11:16:30,Absent
2311,9034,2024-10-05 11:22:04,Present
2312,5692,2024-09-06 04:25:58,Present
2313,6995,2024-02-18 00:09:07,Absent
2314,9657,2024-04-23 03:16:18,Absent
2315,6910,2024-07-25 10:53:38,Absent
2316,7297,2024-08-20 06:41:21,Absent
2317,1887,2024-08-23 21:49:13,Absent
2318,2313,2024-05-26 09:48:29,Present
2319,191,2024-01-06 23:38:57,Present
2320,6877,2024-09-25 05:45:20,Absent
2321,9154,2024-08-20 18:41:29,Absent
2322,1680,2024-01-20 16:46:54,Present
2323,6215,2024-12-20 20:06:14,Absent
2324,8039,2024-09-18 13:47:07,Absent
2325,5741,2024-10-03 21:26:52,Present
2326,5816,2024-10-24 22:19:26,Absent
2327,9009,2024-08-24 00:24:54,Absent
2328,7289,2024-12-31 18:38:15,Absent
2329,5690,2024-07-21 19:56:03,Present
2330,9411,2024-07-28 05:29:09,Present
2331,8544,2024-12-13 05:35:08,Present
2332,383,2024-01-20 04:47:35,Absent
2333,6261,2024-02-05 22:01:39,Present
2334,1579,2024-01-22 02:43:53,Present
2335,7054,2024-08-05 22:19:42,Present
2336,6136,2024-03-25 13:39:56,Present
2337,5560,2024-05-12 12:14:09,Absent
2338,2093,2024-04-28 08:26:22,Absent
2339,7365,2024-11-30 04:07:20,Present
2340,3616,2024-02-16 01:34:54,Present
2341,2384,2024-11-08 11:42:19,Present
2342,6727,2024-05-27 00:38:35,Present
2343,389,2024-05-02 06:39:57,Present
2344,4763,2024-11-11 06:14:42,Present
2345,4138,2024-02-22 03:26:38,Absent
2346,9668,2024-03-02 11:36:49,Absent
2347,9390,2024-07-20 01:40:16,Present
2348,5311,2024-03-17 12:17:41,Absent
2349,1101,2024-08-04 18:50:44,Present
2350,316,2024-06-03 11:38:16,Absent
2351,7619,2024-12-24 14:14:30,Present
2352,9244,2024-11-12 12:35:40,Present
2353,774,2024-05-10 09:39:40,Present
2354,8284,2024-05-09 03:39:06,Present
2355,6942,2024-03-26 11:55:24,Absent
2356,7726,2024-12-08 09:12:21,Absent
2357,706,2024-06-18 18:01:07,Present
2358,7163,2024-01-21 13:33:42,Present
2359,713,2024-09-14 23:35:52,Present
2360,7360,2024-03-06 17:38:11,Absent
2361,1183,2024-09-03 02:48:40,Present
2362,4911,2024-12-03 21:27:19,Absent
2363,7400,2024-12-04 19:31:52,Absent
2364,4686,2024-01-25 03:49:33,Present
2365,1468,2024-12-06 13:52:35,Absent
2366,3675,2024-12-02 14:37:58,Absent
2367,9455,2024-03-09 05:04:01,Present
2368,7200,2024-01-03 14:44:24,Present
2369,5790,2024-12-05 23:56:36,Present
2370,5788,2024-08-13 17:40:18,Present
2371,6349,2024-10-29 06:09:49,Present
2372,185,2024-11-25 04:24:38,Present
2373,709,2024-02-29 07:00:30,Present
2374,2814,2024-02-08 23:45:14,Absent
2375,335,2024-12-15 00:34:23,Absent
2376,933,2024-05-28 05:50:17,Absent
2377,9140,2024-06-13 15:30:40,Present
2378,7716,2024-12-28 14:29:00,Absent
2379,3446,2024-12-26 15:39:43,Present
2380,4234,2024-03-04 17:15:10,Absent
2381,6965,2024-11-10 12:50:44,Absent
2382,9718,2024-09-06 17:23:21,Present
2383,2162,2024-02-01 20:22:45,Absent
2384,5849,2024-01-25 18:06:37,Absent
2385,3173,2024-05-21 04:04:52,Absent
2386,8059,2024-04-22 20:34:47,Present
2387,2624,2024-08-04 13:36:27,Present
2388,3535,2024-07-22 01:46:58,Absent
2389,9134,2024-12-14 14:10:58,Absent
2390,5657,2024-07-27 21:56:14,Present
2391,5831,2024-02-04 23:16:41,Present
2392,6371,2024-06-10 20:08:08,Present
2393,6603,2024-02-18 20:57:05,Present
2394,2003,2024-04-24 18:06:05,Present
2395,3545,2024-11-18 00:54:24,Present
2396,2685,2024-12-18 09:19:46,Present
2397,8370,2024-11-01 00:58:43,Absent
2398,1874,2024-08-09 09:45:14,Present
2399,5478,2024-05-05 09:35:05,Absent
2400,4910,2024-10-30 08:49:31,Present
2401,5445,2024-07-07 21:17:24,Absent
2402,927,2024-05-02 06:34:16,Absent
2403,9807,2024-04-05 18:19:25,Present
2404,359,2024-07-28 02:25:50,Present
2405,8546,2024-03-10 06:47:33,Absent
2406,3374,2024-11-19 10:31:30,Present
2407,8289,2024-11-03 06:05:37,Absent
2408,6417,2024-07-05 09:05:17,Present
2409,9231,2024-07-19 09:07:55,Present
2410,7423,2024-02-28 10:58:04,Present
2411,9236,2024-04-16 03:24:47,Absent
2412,7126,2024-05-28 14:20:04,Absent
2413,4184,2024-06-14 16:18:40,Absent
2414,2628,2024-03-30 19:27:26,Absent
2415,9379,2024-12-24 13:12:52,Present
2416,9095,2024-12-11 02:39:45,Absent
2417,3142,2024-12-25 17:17:36,Present
2418,1723,2024-06-04 08:40:13,Present
2419,8890,2024-10-28 14:05:28,Absent
2420,6425,2024-05-29 00:27:39,Absent
2421,3103,2024-06-29 23:35:44,Present
2422,7156,2024-03-25 08:20:37,Absent
2423,4597,2024-07-17 17:15:37,Present
2424,3902,2024-05-20 04:56:28,Present
2425,533,2024-01-24 14:51:33,Present
2426,3521,2024-05-26 07:58:28,Absent
2427,2967,2024-12-14 20:42:36,Present
2428,3404,2024-03-20 15:09:45,Absent
2429,8278,2024-01-20 06:33:17,Present
2430,4273,2024-07-31 10:39:30,Absent
2431,3678,2024-06-13 03:01:37,Absent
2432,7762,2024-02-12 04:22:39,Present
2433,206,2024-12-28 18:17:12,Present
2434,9888,2024-08-01 12:50:28,Absent
2435,9994,2024-11-17 00:38:14,Present
2436,7429,2024-05-11 12:03:26,Absent
2437,3749,2024-09-13 04:19:53,Absent
2438,3653,2024-12-26 02:53:45,Absent
2439,104,2024-12-03 12:05:34,Absent
2440,8040,2024-05-17 05:45:03,Present
2441,8214,2024-11-01 07:08:03,Absent
2442,9328,2024-07-21 02:04:45,Absent
2443,7218,2024-06-18 21:48:19,Absent
2444,3750,2024-09-24 04:05:46,Present
2445,6533,2024-06-14 16:54:45,Absent
2446,3540,2024-01-16 14:37:11,Present
2447,8242,2024-03-04 04:06:40,Present
2448,3670,2024-05-05 17:53:36,Present
2449,1298,2024-12-28 09:07:52,Present
2450,2950,2024-01-14 18:04:00,Absent
2451,8352,2024-03-30 01:39:36,Absent
2452,5568,2024-01-09 09:08:09,Present
2453,2076,2024-03-23 14:20:18,Absent
2454,2732,2024-04-20 00:24:54,Present
2455,7843,2024-11-11 15:26:05,Present
2456,7210,2024-05-12 08:42:01,Absent
2457,4092,2024-07-28 03:29:17,Absent
2458,8101,2024-04-12 13:07:01,Present
2459,6518,2024-05-12 03:20:14,Present
2460,2004,2024-04-04 00:35:13,Present
2461,3167,2024-06-01 05:02:42,Present
2462,4102,2024-07-20 06:21:12,Present
2463,9306,2024-10-26 04:40:46,Present
2464,3357,2024-05-09 14:12:01,Absent
2465,2844,2024-12-20 16:22:48,Present
2466,7729,2024-06-02 02:14:49,Present
2467,6019,2024-10-22 08:43:55,Present
2468,323,2024-06-09 04:36:00,Present
2469,2685,2024-04-30 23:11:22,Present
2470,6145,2024-07-26 20:02:24,Absent
2471,3140,2024-02-06 13:07:40,Absent
2472,5009,2024-04-29 06:24:10,Present
2473,1840,2024-05-24 19:03:55,Absent
2474,5219,2024-07-29 17:31:26,Absent
2475,6614,2024-04-29 10:18:12,Present
2476,3971,2024-07-10 13:56:19,Present
2477,3806,2024-10-04 21:21:03,Present
2478,7639,2024-02-29 10:02:04,Present
2479,1350,2024-09-25 17:44:31,Present
2480,8459,2024-04-21 05:45:20,Absent
2481,4303,2024-06-23 06:11:53,Present
2482,3105,2024-03-06 17:39:03,Absent
2483,9304,2024-06-02 13:34:37,Absent
2484,5065,2024-10-01 15:12:33,Absent
2485,2202,2024-04-18 20:04:43,Absent
2486,7216,2024-02-08 10:44:44,Present
2487,1750,2024-10-07 04:38:33,Absent
2488,5891,2024-07-26 07:57:13,Absent
2489,1200,2024-04-30 20:37:18,Absent
2490,5851,2024-11-07 04:04:18,Absent
2491,9640,2024-06-01 23:30:53,Absent
2492,2355,2024-03-31 10:04:42,Absent
2493,1647,2024-12-10 04:04:14,Absent
2494,2422,2024-08-25 17:13:45,Absent
2495,5835,2024-08-17 17:48:29,Present
2496,143,2024-08-28 01:58:55,Present
2497,7659,2024-07-11 10:33:51,Absent
2498,7164,2024-05-17 02:45:52,Absent
2499,8778,2024-03-02 17:45:15,Present
2500,6516,2024-04-01 05:15:16,Absent
2501,1636,2024-03-15 14:00:20,Present
2502,8653,2024-02-09 08:16:11,Present
2503,1718,2024-02-13 17:08:55,Absent
2504,7553,2024-11-06 21:09:21,Absent
2505,6017,2024-06-20 18:23:18,Present
2506,4108,2024-04-29 14:13:21,Present
2507,6109,2024-03-20 00:44:04,Present
2508,2027,2024-08-20 07:38:39,Present
2509,9461,2024-09-05 18:17:39,Present
2510,9131,2024-06-25 07:51:12,Present
2511,5954,2024-06-21 07:19:10,Present
2512,373,2024-12-27 13:20:09,Present
2513,4644,2024-11-21 02:39:42,Absent
2514,3671,2024-02-13 06:39:23,Present
2515,9626,2024-02-13 15:59:57,Absent
2516,8271,2024-11-04 11:44:19,Present
2517,1511,2024-11-30 16:46:05,Absent
2518,5680,2024-01-07 21:57:54,Present
2519,4603,2024-09-09 19:21:15,Absent
2520,8013,2024-03-24 05:40:51,Present
2521,6472,2024-08-08 10:41:08,Present
2522,8735,2024-01-11 09:54:50,Absent
2523,515,2024-05-30 12:16:37,Present
2524,5804,2024-09-28 05:12:56,Present
2525,4602,2024-01-21 19:19:23,Absent
2526,9910,2024-12-14 09:15:15,Absent
2527,322,2024-04-17 07:28:09,Present
2528,8008,2024-01-10 06:20:49,Absent
2529,6300,2024-11-23 11:20:21,Absent
2530,1984,2024-11-08 20:09:38,Absent
2531,8256,2024-07-01 09:35:28,Absent
2532,2433,2024-11-26 02:46:01,Absent
2533,7615,2024-07-12 08:58:28,Absent
2534,691,2024-08-30 00:53:04,Absent
2535,2534,2024-02-24 19:06:04,Absent
2536,5771,2024-08-03 23:51:14,Present
2537,1690,2024-09-30 09:57:16,Absent
2538,8705,2024-12-11 13:18:54,Absent
2539,9402,2024-05-07 05:04:27,Absent
2540,6522,2024-04-08 15:27:56,Absent
2541,7814,2024-10-12 22:37:49,Absent
2542,2421,2024-03-19 12:43:29,Present
2543,3689,2024-09-02 05:47:09,Present
2544,674,2024-12-05 17:05:30,Absent
2545,8840,2024-05-16 07:49:31,Present
2546,2768,2024-03-14 07:41:06,Present
2547,2467,2024-06-20 02:08:33,Absent
2548,9411,2024-09-13 05:07:44,Present
2549,4936,2024-05-21 18:41:03,Present
2550,3398,2024-06-25 12:35:02,Present
2551,5036,2024-08-09 15:31:51,Absent
2552,4195,2024-12-22 05:57:12,Present
2553,5189,2024-01-02 12:21:30,Absent
2554,1520,2024-02-07 20:58:23,Present
2555,1454,2024-07-06 15:13:52,Present
2556,2094,2024-05-04 20:12:02,Absent
2557,8071,2024-01-23 22:19:15,Present
2558,880,2024-02-25 16:12:54,Absent
2559,1846,2024-10-17 00:29:08,Present
2560,9964,2024-10-03 17:46:55,Present
2561,5307,2024-10-16 12:58:46,Present
2562,2166,2024-07-25 20:44:10,Present
2563,3326,2024-01-25 15:31:37,Present
2564,6768,2024-05-08 14:06:48,Present
2565,1449,2024-06-24 16:41:50,Absent
2566,5842,2024-06-20 22:02:34,Present
2567,8005,2024-03-09 09:41:45,Absent
2568,9986,2024-08-20 17:16:05,Absent
2569,3484,2024-03-11 23:44:51,Present
2570,9090,2024-08-28 22:29:14,Absent
2571,3776,2024-08-08 16:25:26,Present
2572,1074,2024-12-29 22:46:33,Present
2573,8750,2024-01-22 05:33:18,Present
2574,2861,2024-12-19 02:12:47,Present
2575,6119,2024-01-21 17:59:31,Absent
2576,6713,2024-10-21 11:43:22,Present
2577,8582,2024-07-29 14:02:20,Present
2578,8612,2024-01-12 17:39:11,Present
2579,1492,2024-10-13 06:22:40,Absent
2580,7960,2024-11-23 16:37:51,Absent
2581,334,2024-01-04 19:00:48,Present
2582,9058,2024-04-16 03:45:40,Present
2583,7877,2024-03-05 00:17:31,Present
2584,2723,2024-05-01 05:52:18,Absent
2585,218,2024-02-19 10:35:37,Present
2586,7141,2024-05-30 18:50:33,Present
2587,9137,2024-12-01 02:30:53,Present
2588,6640,2024-11-27 00:44:37,Present
2589,138,2024-03-31 07:22:13,Present
2590,7303,2024-07-25 21:58:11,Absent
2591,6768,2024-01-04 00:32:48,Absent
2592,4273,2024-05-30 18:43:57,Absent
2593,9766,2024-02-18 03:04:27,Absent
2594,8169,2024-03-18 00:21:53,Absent
2595,8610,2024-01-20 07:45:59,Absent
2596,458,2024-12-05 09:24:21,Present
2597,6177,2024-10-17 11:44:10,Present
2598,2165,2024-09-21 19:05:03,Absent
2599,9393,2024-10-14 03:20:44,Present
2600,9081,2024-11-19 06:55:43,Present
2601,7059,2024-02-14 10:22:40,Absent
2602,873,2024-03-24 04:37:48,Absent
2603,202,2024-03-26 10:33:56,Present
2604,9567,2024-02-05 16:26:16,Absent
2605,8794,2024-08-01 22:35:49,Absent
2606,4105,2024-05-02 23:16:29,Absent
2607,4260,2024-01-05 11:17:49,Present
2608,7009,2024-04-30 20:17:39,Absent
2609,589,2024-03-25 14:20:07,Absent
2610,2559,2024-01-27 19:43:17,Present
2611,1016,2024-03-31 19:42:58,Present
2612,4748,2024-01-25 04:26:37,Absent
2613,7243,2024-09-27 11:39:59,Absent
2614,5862,2024-03-02 07:25:35,Present
2615,2690,2024-12-03 03:12:22,Present
2616,6260,2024-01-22 19:06:49,Present
2617,6074,2024-05-23 13:08:02,Present
2618,8412,2024-06-15 23:22:58,Present
2619,7145,2024-07-22 00:29:55,Present
2620,8430,2024-06-01 17:09:13,Present
2621,6624,2024-10-24 14:14:06,Present
2622,4356,2024-04-27 06:55:20,Absent
2623,4905,2024-03-27 21:50:41,Absent
2624,4141,2024-08-20 15:42:28,Present
2625,6936,2024-11-19 21:29:17,Absent
2626,3764,2024-08-20 14:29:20,Present
2627,9046,2024-06-07 17:23:26,Present
2628,9576,2024-12-17 08:51:42,Absent
2629,8977,2024-07-25 09:49:35,Present
2630,8345,2024-05-25 23:17:35,Absent
2631,4436,2024-10-04 09:42:34,Absent
2632,676,2024-10-27 04:15:58,Absent
2633,4352,2024-12-13 08:55:17,Absent
2634,3640,2024-11-25 01:41:39,Absent
2635,4369,2024-07-28 00:29:52,Present
2636,2084,2024-05-24 16:42:28,Present
2637,4625,2024-03-09 11:11:54,Absent
2638,5397,2024-10-01 04:48:14,Present
2639,5851,2024-12-05 19:54:57,Present
2640,1629,2024-02-16 13:31:40,Absent
2641,4594,2024-04-18 18:32:59,Present
2642,3021,2024-01-22 21:58:59,Absent
2643,5565,2024-05-22 07:56:09,Absent
2644,9223,2024-07-03 19:05:03,Absent
2645,302,2024-08-10 23:38:11,Absent
2646,4027,2024-02-12 06:00:39,Absent
2647,3048,2024-08-07 19:17:35,Present
2648,9609,2024-11-01 15:59:27,Present
2649,4311,2024-01-06 13:42:11,Present
2650,2942,2024-08-29 02:25:48,Absent
2651,4381,2024-07-05 07:44:39,Present
2652,9082,2024-08-26 22:41:05,Present
2653,3963,2024-03-31 05:06:48,Present
2654,8400,2024-11-27 03:29:36,Present
2655,3892,2024-03-22 19:39:06,Absent
2656,5647,2024-06-06 22:55:57,Present
2657,1790,2024-04-28 15:32:21,Present
2658,1243,2024-03-14 07:39:52,Present
2659,888,2024-02-16 18:06:07,Absent
2660,7553,2024-05-23 21:47:05,Absent
2661,9038,2024-03-12 04:03:55,Absent
2662,9089,2024-07-26 02:55:54,Present
2663,1951,2024-09-20 18:43:14,Absent
2664,791,2024-02-05 05:35:07,Absent
2665,290,2024-12-04 21:41:26,Present
2666,4485,2024-01-04 10:44:40,Present
2667,2618,2024-01-19 09:54:53,Absent
2668,2332,2024-11-26 20:49:46,Absent
2669,6172,2024-05-04 11:33:56,Absent
2670,8953,2024-12-19 20:30:14,Absent
2671,2148,2024-09-18 23:22:59,Absent
2672,3538,2024-07-02 23:21:35,Absent
2673,3723,2024-05-29 22:55:38,Present
2674,6718,2024-05-07 07:02:36,Absent
2675,3286,2024-06-11 08:36:12,Absent
2676,4638,2024-03-17 14:22:11,Present
2677,2311,2024-10-16 19:40:50,Absent
2678,8569,2024-09-30 13:21:39,Present
2679,8030,2024-06-25 08:48:24,Present
2680,4701,2024-11-06 23:39:40,Present
2681,9717,2024-06-18 13:05:26,Present
2682,4708,2024-12-11 18:43:26,Present
2683,3752,2024-02-10 08:29:25,Absent
2684,4803,2024-04-27 18:54:22,Absent
2685,7317,2024-06-22 16:31:01,Absent
2686,3388,2024-06-10 12:21:55,Present
2687,3080,2024-05-26 01:26:00,Absent
2688,2594,2024-02-19 11:03:07,Present
2689,2723,2024-04-26 13:43:21,Absent
2690,6450,2024-08-16 23:22:44,Present
2691,3296,2024-03-19 10:00:26,Absent
2692,7890,2024-08-19 03:56:30,Present
2693,8770,2024-02-06 05:34:07,Absent
2694,1002,2024-12-09 04:54:09,Absent
2695,1872,2024-05-26 10:39:13,Present
2696,1309,2024-03-23 22:40:59,Absent
2697,5637,2024-02-15 08:35:08,Absent
2698,580,2024-05-21 18:23:03,Present
2699,7996,2024-04-03 06:11:13,Present
2700,1729,2024-07-09 07:34:20,Absent
2701,7611,2024-09-08 22:35:19,Absent
2702,955,2024-05-14 20:49:12,Absent
2703,9292,2024-12-16 23:40:17,Present
2704,3932,2024-07-11 07:38:57,Present
2705,9315,2024-08-28 22:57:39,Absent
2706,2583,2024-08-30 19:01:09,Present
2707,798,2024-11-12 12:23:31,Absent
2708,6865,2024-04-29 04:55:51,Absent
2709,1560,2024-07-17 09:35:56,Present
2710,7126,2024-02-28 00:22:20,Present
2711,3029,2024-02-04 21:37:13,Present
2712,8652,2024-02-10 00:38:02,Absent
2713,1746,2024-04-06 08:56:58,Present
2714,1481,2024-08-16 11:20:18,Absent
2715,2086,2024-08-25 17:42:38,Absent
2716,1734,2024-05-10 04:10:23,Present
2717,1614,2024-05-27 08:35:22,Absent
2718,7677,2024-05-15 00:56:09,Absent
2719,8181,2024-08-22 21:55:55,Present
2720,3254,2024-12-30 21:29:55,Present
2721,5789,2024-12-01 12:43:23,Absent
2722,8331,2024-12-10 17:44:28,Absent
2723,4824,2024-05-25 17:54:40,Absent
2724,6983,2024-06-03 06:53:56,Present
2725,434,2024-07-28 09:07:53,Present
2726,707,2024-12-22 10:41:29,Absent
2727,3851,2024-03-18 04:11:17,Absent
2728,3813,2024-11-07 09:01:26,Absent
2729,2657,2024-05-27 07:12:04,Present
2730,1355,2024-06-15 10:05:02,Absent
2731,4790,2024-09-07 19:42:58,Present
2732,8672,2024-01-15 06:35:13,Present
2733,3790,2024-09-07 11:22:15,Present
2734,5631,2024-03-05 05:00:19,Present
2735,1658,2024-10-29 21:09:52,Absent
2736,3344,2024-03-11 18:51:22,Present
2737,8686,2024-11-16 00:04:07,Present
2738,166,2024-09-18 09:06:30,Present
2739,6025,2024-01-12 11:22:41,Absent
